Name	Country	name_index	country_index
Tyler	English	[44, 22, 2, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Tyman	English	[44, 22, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Tyne	English	[44, 22, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Tyrer	English	[44, 22, 8, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Tyrrell	English	[44, 22, 8, 8, 19, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Uddin	English	[45, 3, 3, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Ullman	English	[45, 2, 2, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Ullmann	English	[45, 2, 2, 24, 10, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Ulyatt	English	[45, 2, 22, 10, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Umney	English	[45, 24, 9, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Underdown	English	[45, 9, 3, 19, 8, 3, 11, 12, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Underhill	English	[45, 9, 3, 19, 8, 14, 5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Underwood	English	[45, 9, 3, 19, 8, 12, 11, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Unsworth	English	[45, 9, 4, 12, 11, 8, 6, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Unwin	English	[45, 9, 12, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Upfield	English	[45, 26, 25, 5, 19, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Upjohn	English	[45, 26, 7, 11, 14, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Upsdell	English	[45, 26, 4, 3, 19, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Upson	English	[45, 26, 4, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Upton	English	[45, 26, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Urwin	English	[45, 8, 12, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Utley	English	[45, 6, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Utterson	English	[45, 6, 6, 19, 8, 4, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Uttley	English	[45, 6, 6, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Utton	English	[45, 6, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Uttridge	English	[45, 6, 6, 8, 5, 3, 20, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vale	English	[46, 10, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Valentine	English	[46, 10, 2, 19, 9, 6, 5, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vallance	English	[46, 10, 2, 2, 10, 9, 13, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vallins	English	[46, 10, 2, 2, 5, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vallory	English	[46, 10, 2, 2, 11, 8, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Valmary	English	[46, 10, 2, 24, 10, 8, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vancoller	English	[46, 10, 9, 13, 11, 2, 2, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vane	English	[46, 10, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vann	English	[46, 10, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vanstone	English	[46, 10, 9, 4, 6, 11, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vanwell	English	[46, 10, 9, 12, 19, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vardy	English	[46, 10, 8, 3, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Varey	English	[46, 10, 8, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Varley	English	[46, 10, 8, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Varndell	English	[46, 10, 8, 9, 3, 19, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vass	English	[46, 10, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vaughan	English	[46, 10, 21, 20, 14, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vaughn	English	[46, 10, 21, 20, 14, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Veale	English	[46, 19, 10, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Veasey	English	[46, 19, 10, 4, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Veevers	English	[46, 19, 19, 18, 19, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Veitch	English	[46, 19, 5, 6, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Velds	English	[46, 19, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Venables	English	[46, 19, 9, 10, 1, 2, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Ventura	English	[46, 19, 9, 6, 21, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Verdon	English	[46, 19, 8, 3, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Verell	English	[46, 19, 8, 19, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Verney	English	[46, 19, 8, 9, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vernon	English	[46, 19, 8, 9, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vicary	English	[46, 5, 13, 10, 8, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vicens	English	[46, 5, 13, 19, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vickars	English	[46, 5, 13, 17, 10, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vickerman	English	[46, 5, 13, 17, 19, 8, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vickers	English	[46, 5, 13, 17, 19, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vickery	English	[46, 5, 13, 17, 19, 8, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Victor	English	[46, 5, 13, 6, 11, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vikers	English	[46, 5, 17, 19, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Villiger	English	[46, 5, 2, 2, 5, 20, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Villis	English	[46, 5, 2, 2, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vince	English	[46, 5, 9, 13, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vincent	English	[46, 5, 9, 13, 19, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vine	English	[46, 5, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Viner	English	[46, 5, 9, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vines	English	[46, 5, 9, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Viney	English	[46, 5, 9, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vinicombe	English	[46, 5, 9, 5, 13, 11, 24, 1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vinny	English	[46, 5, 9, 9, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vinton	English	[46, 5, 9, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Virgo	English	[46, 5, 8, 20, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Voakes	English	[46, 11, 10, 17, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vockins	English	[46, 11, 13, 17, 5, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vodden	English	[46, 11, 3, 3, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vollans	English	[46, 11, 2, 2, 10, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Voyse	English	[46, 11, 22, 4, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Vyner	English	[46, 22, 9, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wade	English	[47, 10, 3, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wadham	English	[47, 10, 3, 14, 10, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waghorn	English	[47, 10, 20, 14, 11, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wagstaff	English	[47, 10, 20, 4, 6, 10, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wain	English	[47, 10, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wainwright	English	[47, 10, 5, 9, 12, 8, 5, 20, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waite	English	[47, 10, 5, 6, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wakefield	English	[47, 10, 17, 19, 25, 5, 19, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wakeford	English	[47, 10, 17, 19, 25, 11, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wakeham	English	[47, 10, 17, 19, 14, 10, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wakelin	English	[47, 10, 17, 19, 2, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waldron	English	[47, 10, 2, 3, 8, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wale	English	[47, 10, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wales	English	[47, 10, 2, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walkden	English	[47, 10, 2, 17, 3, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walker	English	[47, 10, 2, 17, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wall	English	[47, 10, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wallace	English	[47, 10, 2, 2, 10, 13, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waller	English	[47, 10, 2, 2, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walling	English	[47, 10, 2, 2, 5, 9, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wallis	English	[47, 10, 2, 2, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walls	English	[47, 10, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walmsley	English	[47, 10, 2, 24, 4, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walpole	English	[47, 10, 2, 26, 11, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walsh	English	[47, 10, 2, 4, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walshe	English	[47, 10, 2, 4, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walter	English	[47, 10, 2, 6, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walters	English	[47, 10, 2, 6, 19, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Walton	English	[47, 10, 2, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wane	English	[47, 10, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wang	English	[47, 10, 9, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Warburton	English	[47, 10, 8, 1, 21, 8, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Warby	English	[47, 10, 8, 1, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Ward	English	[47, 10, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Warden	English	[47, 10, 8, 3, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wardle	English	[47, 10, 8, 3, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Ware	English	[47, 10, 8, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wareing	English	[47, 10, 8, 19, 5, 9, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waring	English	[47, 10, 8, 5, 9, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Warn	English	[47, 10, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Warner	English	[47, 10, 8, 9, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Warren	English	[47, 10, 8, 8, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Warriner	English	[47, 10, 8, 8, 5, 9, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Warrington	English	[47, 10, 8, 8, 5, 9, 20, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Warwick	English	[47, 10, 8, 12, 5, 13, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Water	English	[47, 10, 6, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waterfield	English	[47, 10, 6, 19, 8, 25, 5, 19, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waterhouse	English	[47, 10, 6, 19, 8, 14, 11, 21, 4, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wateridge	English	[47, 10, 6, 19, 8, 5, 3, 20, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waterman	English	[47, 10, 6, 19, 8, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waters	English	[47, 10, 6, 19, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waterson	English	[47, 10, 6, 19, 8, 4, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Watkins	English	[47, 10, 6, 17, 5, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Watkinson	English	[47, 10, 6, 17, 5, 9, 4, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Watling	English	[47, 10, 6, 2, 5, 9, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Watson	English	[47, 10, 6, 4, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Watt	English	[47, 10, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Watters	English	[47, 10, 6, 6, 19, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Watts	English	[47, 10, 6, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Waugh	English	[47, 10, 21, 20, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wears	English	[47, 19, 10, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Weasley	English	[47, 19, 10, 4, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Weaver	English	[47, 19, 10, 18, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Webb	English	[47, 19, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Webber	English	[47, 19, 1, 1, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Webster	English	[47, 19, 1, 4, 6, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Weeks	English	[47, 19, 19, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Weir	English	[47, 19, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Welch	English	[47, 19, 2, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Weldon	English	[47, 19, 2, 3, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Weller	English	[47, 19, 2, 2, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wellington	English	[47, 19, 2, 2, 5, 9, 20, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wellman	English	[47, 19, 2, 2, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wells	English	[47, 19, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Welsh	English	[47, 19, 2, 4, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Welton	English	[47, 19, 2, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Were	English	[47, 19, 8, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Werner	English	[47, 19, 8, 9, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Werrett	English	[47, 19, 8, 8, 19, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
West	English	[47, 19, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Western	English	[47, 19, 4, 6, 19, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Westgate	English	[47, 19, 4, 6, 20, 10, 6, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Westlake	English	[47, 19, 4, 6, 2, 10, 17, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Weston	English	[47, 19, 4, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Westwell	English	[47, 19, 4, 6, 12, 19, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Westwood	English	[47, 19, 4, 6, 12, 11, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whalley	English	[47, 14, 10, 2, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wharton	English	[47, 14, 10, 8, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wheatcroft	English	[47, 14, 19, 10, 6, 13, 8, 11, 25, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wheatley	English	[47, 14, 19, 10, 6, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wheeldon	English	[47, 14, 19, 19, 2, 3, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wheeler	English	[47, 14, 19, 19, 2, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whelan	English	[47, 14, 19, 2, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitaker	English	[47, 14, 5, 6, 10, 17, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitby	English	[47, 14, 5, 6, 1, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
White	English	[47, 14, 5, 6, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whiteford	English	[47, 14, 5, 6, 19, 25, 11, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitehead	English	[47, 14, 5, 6, 19, 14, 19, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitehouse	English	[47, 14, 5, 6, 19, 14, 11, 21, 4, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitelaw	English	[47, 14, 5, 6, 19, 2, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whiteley	English	[47, 14, 5, 6, 19, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitfield	English	[47, 14, 5, 6, 25, 5, 19, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitham	English	[47, 14, 5, 6, 14, 10, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whiting	English	[47, 14, 5, 6, 5, 9, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitley	English	[47, 14, 5, 6, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitlock	English	[47, 14, 5, 6, 2, 11, 13, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitmore	English	[47, 14, 5, 6, 24, 11, 8, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whittaker	English	[47, 14, 5, 6, 6, 10, 17, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whittingham	English	[47, 14, 5, 6, 6, 5, 9, 20, 14, 10, 24, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whittington	English	[47, 14, 5, 6, 6, 5, 9, 20, 6, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whittle	English	[47, 14, 5, 6, 6, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whittley	English	[47, 14, 5, 6, 6, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whitworth	English	[47, 14, 5, 6, 12, 11, 8, 6, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Whyte	English	[47, 14, 22, 6, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wickens	English	[47, 5, 13, 17, 19, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wickham	English	[47, 5, 13, 17, 14, 10, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wicks	English	[47, 5, 13, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Widdows	English	[47, 5, 3, 3, 11, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Widdowson	English	[47, 5, 3, 3, 11, 12, 4, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wiggins	English	[47, 5, 20, 20, 5, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wigley	English	[47, 5, 20, 2, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wilcox	English	[47, 5, 2, 13, 11, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wild	English	[47, 5, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wilde	English	[47, 5, 2, 3, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wildman	English	[47, 5, 2, 3, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wileman	English	[47, 5, 2, 19, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wiles	English	[47, 5, 2, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
Wilkes	English	[47, 5, 2, 17, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9
